,time,ID,text,score,like,dislike,watch_movie
6052,2018-08-15 15:26:00,뿌까맨(eyes****),일베랑 워마드가 평점을 망치고 있었구나 ,10,4,2,False
6053,2018-08-15 15:02:00,hh(ths7****),이성민과 황정민의 연기에 다시 한번 확신을 안겨준 영화 ,10,4,2,False
6054,2018-08-15 15:02:00,duda****,"황정민, 이성민 연기 좋았구요. 김정은 역하신 기주봉 배우님 싱크로율 엄지척!! 2시간 넘는 런닝타임을 숨죽이며 긴장하며 봤네요..시간가는줄 몰랐어요. 이효리 ㅋㅋ진짜 옛날  그대로임 ㅋㅋㅋ주지훈도 연기잘함, 추천합니다~ ",10,4,2,True
6055,2018-08-15 15:01:00,shin****,아주재밌게 봤습니다.강추~~~~ ,8,4,2,True
6056,2018-08-15 14:50:00,글렘체어(sh14****),좌좀이다 정치적이라고 하는 인간들 이이제이 흑금성편(93편) 듣고 팩트로 얘기 좀 하자!!! 하긴 팩트로 하면 할만 없으니 가짜뉴스나 싸지리고 욕이나 하고 폭력만 휘두르는 질떨어지는 극우 좀비들... 제발 품위 좀 지키며 우아하게 하면 안되겠니? ,10,4,2,False
6057,2018-08-15 14:50:00,심수현(sims****),의리.우정 정말 현실에서도  남북이 이런날이왔으면 성민씨감동. ,8,4,2,True
6058,2018-08-15 14:48:00,콩콩콩(wing****),볼만한 영화 입니다... ,9,4,2,False
6059,2018-08-15 14:48:00,권오복(ohbo****),꼭 보시고 실제 역사와 비교해보시길 ,10,4,2,False
6060,2018-08-15 14:22:00,moru****,실화 팩트의 힘이 느껴지는... ,8,4,2,True
6061,2018-08-15 14:09:00,rfan****,최고의 배우로 만든 최악의영화초보같이 연기한 최고의 배우들안타깝다 ,2,4,2,False
6062,2018-08-15 13:27:00,스텔라(pyj3****),합리적 분노가 생길만함 ,10,4,2,False
6063,2018-08-15 13:19:00,윤찌(ybrd****),재밌어요어디까지 사실인진 모르겠지만영화만으로 볼때 재밌게 잘 만든것같아요 ,8,4,2,False
6064,2018-08-15 12:36:00,찰진리코더(ehdd****),현 정권에 이익이 되는 면이 너무 노골적이며 도발이 남측 잘못이고 북한은 이용 당했을 뿐이라고 기울어지는 듯이 말한다.영화가 말하는 바는 적되는 행위는 적을 유지시킬뿐 이라는걸 말하는듯 하다. 말의 전쟁을 재대로 보여줌에 긍정적인 평점을 준다. ,8,4,2,False
6065,2018-08-15 11:24:00,딸기맛우유(m45f****),북한 미화한 것 외에 정치성향 빼고 보면 재밌어요. ,8,4,2,False
6066,2018-08-15 10:58:00,고르시옹(wlwn****),배우들 연기는 대체적으로 좋았지만 역시 식상하다 왜냐고? 배우들이 조화스럽지 못함 시작부터 끝까지 어두운분위기에 전혀 진전이 없는 스토리 그리고 액션하나도 없고 다큐보는것같았음 ,6,4,2,False
6067,2018-08-15 10:02:00,LYLON(2427****),일베들이 1점주낭 액션씬 없어두 재밌다 ,10,4,2,False
6068,2018-08-15 01:39:00,nars****,이성민 진짜 대박 ㅋㅋ 진짜 ,10,4,2,False
6069,2018-08-15 01:33:00,yjyg****,그럭저럭 볼만했어요. ,8,4,2,False
6070,2018-08-15 01:27:00,스이(shsh****),내용도 탄탄 연기도 진짜 굳 ,10,4,2,False
6071,2018-08-15 01:27:00,아돌(tkno****),초딩 아들과 함께 봤는데 지루한지 몸부림을 치더니 후반부에 가선 스토리 연결이 되는지 재미있다고 하네요~ ,10,4,2,True
6072,2018-08-15 00:53:00,best****,괜찮아요~ 재미있어요^^ ,9,4,2,True
6073,2018-08-15 00:43:00,그래구랴(lss9****),연기력 최고... 스토리 탄탄 ,8,4,2,True
6074,2018-08-15 00:39:00,팥쥐(ppat****),몰입감이 장난 아니에요 실화라니 엄청나네요 ,10,4,2,False
6075,2018-08-15 00:38:00,쟈니(chan****),"배역들을 씹어먹는듯한 연기력, 역사는 이렇게 또한번 우리의 무지함들을 일깨워준다 ",10,4,2,False
6076,2018-08-15 00:34:00,lakwang(lakk****),복잡한 생각이 드는 영화 ,7,4,2,True
6077,2018-08-15 00:34:00,김윤주(dbsw****),연기력에 반하다 다 연기파 배우들이라 정말 몰입도가 최고였습니다 ,9,4,2,True
6078,2018-08-14 22:17:00,gksmfrmfla(ycyu****),"색깔론이 언급되는 편가르듯한 영화는 건강에 좋지 않아요.국제시장, 오빠생각,.. 이런 오랫동안 기억에 남을만한 영화가 나라 건강에도 좋은데..!! ",3,4,2,False
6079,2018-08-14 22:12:00,황석준(sjhw****),정치란 내 삶에 밀접하게 영향을 미치는것 ,10,4,2,True
6080,2018-08-14 22:03:00,우비니비니바니바니(ghdn****),일베얘들 별점테러오지네 그상황을이야기한거지 뭔좌파 ㅋㅋㅋ요즘시대에 그런거 분별하는것도참 무뇌인듯 ㅈㄹ잼나게봄 특히 이성민 연기 십오짐 ,8,4,2,False
6081,2018-08-14 22:01:00,바가지(skaw****),리치장동무 머싯다우우 ,8,4,2,True
6082,2018-08-14 21:45:00,Superman3585(lyc2****),최악의 영화.잠든적처음임 ,2,4,2,False
6083,2018-08-14 16:12:00,묵행(kgj1****),탄탄한 기획으로 잘 보았습니다 ,10,4,2,True
6084,2018-08-14 12:05:00,비케이겸(clic****),음 기대는 했으나... ,6,4,2,False
6085,2018-08-14 11:30:00,미니이리(dla1****),다시 보고 싶은 영화 배우들이 주는 긴장감에 시간 가는줄 몰랐음 ,10,4,2,False
6086,2018-08-14 10:28:00,마들심(jung****),많은 생각을 하게 하는 영화.그와중에 이효리는 이쁘구.정치색이 좀 많이 짙은듯. ,6,4,2,True
6087,2018-08-14 08:52:00,윤미현(dbsa****),재밌었습니다 !!!! ,10,4,2,True
6088,2018-08-14 08:20:00,Odysseus(hoya****),남북대치의 특수한 상황을  정권에 따라 잘 활용하는 남북한 정권의 실체를 현실과 스크린을 오가며 몸소 체험하는 계기가 되었다. ,8,4,2,True
6089,2018-08-14 08:12:00,jinw****,말해뭣해 꼭보십시오! ,10,4,2,False
6090,2018-08-14 08:04:00,msu3****,배우들 연기 최고네요  인성적인 김정일ㅋ ,10,4,2,True
6091,2018-08-14 00:05:00,김나경Emilia(dian****),감동을 쥐어짜는 것 같아서 아쉬운 면이 있네요 ,6,4,2,True
6092,2018-08-13 23:16:00,김현희(hyun****),생각을 못해본 시각을 전해줘서 좋았고 사실과 허구의 경계를 알고싶었다 영화가 전반적으로 차분해서 단조로운 느낌을 준다 배우들의 연기는 늘 잘하지만 다른 영화에서도 자주 본 배역들이라 집중이 떨어진다 ,6,4,2,True
6093,2018-08-13 19:24:00,nice****,배우들 연기력은 좋은데 스토리가 지루함 ,4,4,2,True
6094,2018-08-13 18:04:00,뭘봐(q040****),그저그랬다 뻔한스토리 ,6,4,2,True
6095,2018-08-13 18:03:00,화검(exta****),이념이 얼마나 무서운 것인지 감독이 스스로 증명해냈다. ,6,4,2,False
6096,2018-08-13 12:54:00,cell****,리성민 동무의 '호연'지기. 근데 영화가 대놓고 프로파간다로 빠져버려서 스스로 추해진다. 윤종빈 최고 졸작. ,6,4,2,False
6097,2018-08-13 12:19:00,이규훈(rbgn****),기대하고봤는데 개인적으로  별루에요.. ,1,4,2,False
6098,2018-08-13 12:12:00,강예원(wnsl****),쓰레기 영화..핵노잼이엇음ㅋ ,2,4,2,False
6099,2018-08-13 11:25:00,메이이리이이(gkvn****),연기는 다들 잘하긴 하나 엄청 지루했어요 ,2,4,2,True
6100,2018-08-13 11:14:00,sksmsqnwk(obbe****),실소하면서 봤다  종빈아  OOO기 영화만들었더라ㅎ  김대중영화냐 ,2,4,2,False
6101,2018-08-13 01:23:00,홍짱(ky14****),태어나 처음으로 영화후기 남겨요배우들의 소름끼치는 연기력과 분노를 유발하는탄탄 스토리로 보는 내내 긴장감과 분노를 가지고영화를 봤네요 꼭 보세요! ,10,4,2,False
6102,2018-08-12 23:10:00,또땅해(aaaa****),뭐라 말하기 애매한 영화 ,7,4,2,True
6103,2018-08-12 21:43:00,rosa****,실화라면.  정말 엄청나다 ..역시 시계는 롤렉스 ,10,4,2,True
6104,2018-08-12 21:26:00,에코(bell****),오늘무대인사보구왔어요 황정민님 짱짱♡♡최고최고♡♡♡♡다들연기를잘해서 영화보는내내 긴장하면서 보게되더라구요 재밌었어요 최고 ,10,4,2,False
6105,2018-08-12 21:24:00,hear****,배우들 연기가 너무 좋았습니다액션씬없이 긴장감 넘치던 영화에요 ,10,4,2,True
6106,2018-08-12 20:59:00,기모띠(pkjt****),노잼진짜 보지마셈 10자 ,1,4,2,False
6107,2018-08-12 20:20:00,도이(doia****),어의 상실..기자평 낮고  악플  도배풀 평이 달리면 꼬옥 봐야 하는 영화임이 확실해 졌따.. 기자 평론가들  못 믿겠음..이런 영화는 국민 들이 봐야 함...국정원의 실체를 알아야 하는 ...반드시 봐야 하는 영화입니다. 이성민 짱~! ,10,4,2,False
6108,2018-08-12 19:51:00,현과 빈(srti****),사실화 된게 맞나 싶은데 그냥 영화로써 봤어요 ,2,4,2,True
6109,2018-08-12 19:49:00,Seomseo(seom****),네티즌 평점을 보면 보지도 않고 씨부리는구나 알수있는 영화 차떼기 사실인데 북한찬양이라고 물타기를 당하네 ㅋㅋ ,10,4,2,False
6110,2018-08-12 19:16:00,heyk****,액션씬이 없어서 지루하게 보일수 있으나. 대사하나하나가 귀에 꽂히네요 ,9,4,2,True
6111,2018-08-12 19:05:00,별난 요정(prin****),역사적내용 연기자의 연기모두 굳이엿어요 ,10,4,2,True
6112,2018-08-12 18:10:00,정재은(jae5****),조금 지루했어요ㅠㅠ다들 연기는 잘하는거 같아요 ,4,4,2,True
6113,2018-08-12 18:07:00,카르트(liji****),오랫만에 잘만들어진 영화를 봤습니다. 추천합니다 ,10,4,2,True
6114,2018-08-12 17:59:00,빵공장(rjst****),생각보다 지루하고 액션신도 없어서 아쉬웟어요 그래도 배우들 연기는 잘한듯합니다 ,6,4,2,True
6115,2018-08-12 16:32:00,해바라기(jjk_****),남북의 슬픈 현실이  가슴 아프다 ,8,4,2,True
6116,2018-08-12 16:25:00,짜이레(posi****),아나....조진웅응 독전부터 느끼는데 연기 OO 못함 ,2,4,2,False
6117,2018-08-12 16:24:00,조사(tkdd****),황정민 짱 ! 이성민도 연기력도 쵝오! 조진응 쵝오! 주지훈짱 ,10,4,2,True
6118,2018-08-12 15:20:00,Tokki(bk29****),저는 괜찮았는데 부모님은 주무셨어요... ,6,4,2,True
6119,2018-08-12 15:09:00,jes1****,"급격한 전개가 없이도 충분한 몰입과 긴장감을 느낄 수 있었고, 어디까지가 실화인지는 구분이 안가는 부분도 있지만 첩보영화라는 장르를 잘 살려낸 것 같네요. 배우분들 연기가 정말 최고입니다!! ",8,4,2,True
6120,2018-08-12 14:49:00,똥까(skyp****),연기는 엄청엄청엄청 잘했는데재미는 그닥? 그냥 볼만한.. ,2,4,2,True
6121,2018-08-12 14:45:00,rhoh****,의미있고 재미있게 봤습니다.황정민의 연기는 다른배우의 장점 단점을 오로지 연기력으로 불타오르게하는 능력을 보여준 영화네요.황정민배우  건강하고 좋은영화 앞으로도 부탁드립니다. ,10,4,2,False
6122,2018-08-12 14:43:00,행복(ssss****),이성민  연기가지리네요 ,10,4,2,True
6123,2018-08-12 14:42:00,hyuk****,생각보다 재밋엇습니다 호연지기 ㅎㅎㅎ ,8,4,2,False
6124,2018-08-12 14:41:00,얌(yje1****),둘이 보다 하나 죽어도 모를 명작이에요!!!엄지척 ,10,4,2,False
6125,2018-08-12 14:20:00,chis****,에휴...다 부족한 영화 ,5,4,2,False
6126,2018-08-12 13:28:00,초코렛(dain****),내용은감동적입니다 다소지루함이있어요 ,8,4,2,True
6127,2018-08-12 02:25:00,elwl****,이 영화를 보고나니 아무것도 믿을수가없어진다이것또한 자극적인선동일지 숨겨진진실일지무엇을 믿어야하는가 ,6,4,2,False
6128,2018-08-12 01:24:00,남윤(nyju****),연기는좋았어요! 하지만제스타일영화는아니였어요.. ,6,4,2,True
6129,2018-08-12 01:14:00,gyun****,솔직히 7점까진 안된다. 액션없어서 아쉬웠고 어디까지 실화인지 잘 모르는 사람이면 좌편향이라 생각될 수 있다. 아니면 좌향으로 세뇌될지도 모를 작품이다. 좌우 어딜 미화하든 그걸 구분할 줄 알면 되지만야.. 무튼 영화는 6.9점 준다 뿅 ,6,4,2,True
6130,2018-08-12 00:22:00,준(jkim****),이성민의 이성민에 의한 이성민을 위한 ,10,4,2,False
6131,2018-08-11 23:57:00,ktyupoiu(kilj****),살짝 지루하긴 했는데 배우들 연기 너무 잘해서 그래도 재밌었다 ,8,4,2,False
6132,2018-08-11 23:44:00,Uls std(dleh****),음 난 개인적으로 재밋게봄. 역사영화는 모두 실화를 바탕으로 해야하기에 진실만을 말할수밖에 없다.그런생각으로보면 황정민의 연기는 정말 전율이 돋는다. ,10,4,2,False
6133,2018-08-11 23:35:00,청담디앤씨 김대표(noul****),군도 / 망작을 잊게 해준 윤감독과 이성민의 앙상블 ,8,4,2,False
6134,2018-08-11 23:33:00,홀롤롤로(sang****),이성민 연기 대박 겁나 재밌게봤어요 ,10,4,2,True
6135,2018-08-11 23:22:00,우자(kimw****),갑자기 분뇨를 싸지를 만한 연기라는 평보다 나은 말을 못 찾겠다 ,10,4,2,True
6136,2018-08-11 22:52:00,wlsd****,디테일하고 재미있었어요ㅋ ,8,4,2,True
6137,2018-08-11 22:18:00,정순영(jeon****),이게맞긴맞는건가 평점 정하는 기준이 뭔가여 ,6,4,2,False
6138,2018-08-11 21:33:00,juli****,나름 재미있었고  감동적 ,10,4,2,True
6139,2018-08-11 20:46:00,김정진(mdsa****),영화는 재미있으면 되는거다!보는내내 긴장해서 봐서 그런지..어깨가 다아프다연기를 너무나 다들 잘해서 감동했다 ,8,4,2,False
6140,2018-08-11 19:53:00,투네이처(wsx0****),흥미롭게 보았습니다. ,6,4,2,True
6141,2018-08-11 19:33:00,wotl****,마지막장면 왠지 짠 하네욤 ,8,4,2,True
6142,2018-08-11 18:48:00,황수현(luv_****),잔잔하게 흐르지만 그래도 이성민 짱 ,6,4,2,True
6143,2018-08-11 17:48:00,육통(nong****),너무 재밌습니다. 평점 짜게 주는 분들은 정치적인 성향 때문이겠죠. ,10,4,2,False
6144,2018-08-11 17:40:00,살아잇네(hose****),연기들 너무 잘한다 꼭봐야할 영화 ,10,4,2,False
6145,2018-08-11 16:46:00,시온쌤(chri****),액션도 없는 정치색이 짙은 영화배우들의 절제된 연기력만~ ,6,4,2,True
6146,2018-08-11 16:44:00,하늘공자(thun****),정말 우매한 국민이 되지 않을려면 정치에 관심을 갖고 참여해야함 ,10,4,2,False
6147,2018-08-11 16:19:00,cozy****,"정치색을 배제하지 못한, 정치색을 배제하고 볼만한 영화 ",10,4,2,True
6148,2018-08-11 13:03:00,네잎클로버(601r****),북한옹호가 아니고 사실을 가지고 영화만든건데...픽션은 20프로밖에 안됨.뉴스찾아봄 다 나옴.아님 국회도서관가서 자료 찾아보시길..책도 있고..북풍조작사건은 팩트임. ,9,4,2,False
6149,2018-08-11 12:24:00,남윤승(ysna****),"황정민,이성민의 연기력이 영화를 살렸다 ",8,4,2,True
6150,2018-08-11 12:05:00,cchojack(fish****),"곳곳에 억지 설정은 있으나, 대단한 긴장감. 이성민 갓성민 등극 ",10,4,2,False
6151,2018-08-11 09:47:00,BONG(ot93****),연기 너무 잘 함 지루할 뻔했는데 재밌는 요소들 넣어서 좋았음 ,10,4,2,False
6152,2018-08-11 09:46:00,앤(cas9****),가슴이 뭉클하니 찌릿찌릿 아픔을 느끼며 집중해서 봤던 영화였다. 훌륭한 연기를 해주신 연기자분들께 감사드립니다. ,9,4,2,True
6153,2018-08-11 08:12:00,강쟈(jihy****),지루한감이 있었지만 나름 볼만했어요 ,6,4,2,True
6154,2018-08-11 01:00:00,cavia porcellus(vdv2****),정치적 중립인데 한쪽으로 좀쏠린게 느껴지네요 ,4,4,2,False
6155,2018-08-11 01:00:00,heki****,개노잼^*^ㄹㅇ돈아까움감동실화 마무리 실화냐 ,1,4,2,False
6156,2018-08-11 00:54:00,척살매(rewo****),"정치색이 들어가 있어서 중립적인 입장에서는 맘편히 관람하겠지만, 여야 중 한쪽에 위치에서는 호불호가 갈리겠네요. 배우들의 전체적인 연기는 매우 좋으나, 주지훈의 역할은 매우 실망스럽네요. 북한 말투도 어설프고, 능글맞은 태도는 상황공감이 안돼요. ",8,4,2,False
6157,2018-08-11 00:51:00,해바라기(jinj****),충격적인 진실..ㅡ.ㅡ ,10,4,2,True
6158,2018-08-11 00:49:00,찐빵(qkst****),금방 보고 왔는데 괜찮았음 ,10,4,2,False
6159,2018-08-11 00:38:00,rud5****,명품배우들인데...진짜 별로엿어..잣어... ,2,4,2,False
6160,2018-08-11 00:34:00,이이슬(flyi****),어쩌면 불과 몇년전 모습과 비슷하죠 ,10,4,2,False
6161,2018-08-11 00:30:00,박찬우(park****),첩보물 영화가 배우들 연기력도 진지한 모습으로 긴장감이 있지만 실화라는게 신기했다. ,10,4,2,False
6162,2018-08-10 23:56:00,린치(dbx2****),진짜 액션씬 하나없이 긴장하게 만든 웰메이드 영호ㅏ ,10,4,2,False
6163,2018-08-10 23:49:00,아이쿠야(qzjs****),개인적으로 추천할만한 영화라는 생각입니다 ,10,4,2,True
6164,2018-08-10 23:15:00,chun****,연기파  배우들의 연기로  시간가는줄  모름! ,8,4,2,True
6165,2018-08-10 23:07:00,ghdgml(khh9****),북한 옹호하는 영화라고 하는데 도대체 어디서 느낀건지... 꼭보세요 두번보세요 ,10,4,2,False
6166,2018-08-10 22:41:00,임윤희(yunh****),조금 지루할 수도 있지만 역사를 알고 싶어하는 사람들한테는 정말 좋은 영화 액션신 하나 없이 긴장감 최고 ,10,4,2,False
6167,2018-08-10 20:50:00,starname(lkp9****),북과 남의 브로맨스 러브스토리하지만 연기만큼은 1등 ,5,4,2,False
6168,2018-08-10 20:38:00,김나경(knk8****),굿~~ 초이스^^ 이성민 연기 갑ㅋ ,6,4,2,True
6169,2018-08-10 17:20:00,cube****,김대중 김대중 김대중 김대중 ,1,4,2,False
6170,2018-08-10 14:13:00,퍼플민(kmin****),배우들의 연기력으로 그나마 지루한거 참아냈어요. ,4,4,2,False
6171,2018-08-10 12:08:00,wpss****,솔직히 너무 지루함황정민연기는 왜 맨날 똑같냐이제 한물갔어 ,4,4,2,False
6172,2018-08-10 10:30:00,xneo****,"연기와 인물별 개성, 짜임새 모두 굿. 김정일과의 첫대면에서의 연출력은 굿굿.. ",9,4,2,False
6173,2018-08-10 08:27:00,joun****,넘기대해서봤는것같아요. ,6,4,2,True
6174,2018-08-09 23:28:00,su24****,그저 그런 영화!!지루하고 액션없는 다큐! ,6,4,2,True
6175,2018-08-09 22:08:00,깊은물(miov****),액션은 없지만 한순간도 놓치지 않을 정도로 몰입감이 좋았다 ,10,4,2,False
6176,2018-08-09 22:06:00,앨리스 핑거(leoj****),믿고보는 황정민!! 공작 대박!! ,10,4,2,False
6177,2018-08-09 21:01:00,sun1006(cwn0****),브로맨스아련했다(feat.마지막 장면) ,6,4,2,False
6178,2018-08-09 20:53:00,underline(dndr****),온도가 낮아도 끓어 오른다 ,8,4,2,False
6179,2018-08-09 20:07:00,whdt****,영화관가서 영화한편보는데 화장실을 7번이나 왔다갔다했음ㅠㅠ 개지릴뻔 ,9,4,2,False
6180,2018-08-09 18:19:00,델피(wlsg****),첩보극에서 중간에 방향을 트는데 그게 좀 어색한 느낌...그리고 색이 좀 강한 느낌이네요연기는 정말 엄청났습니다 ,6,4,2,False
6181,2018-08-09 16:17:00,미후랑인(drif****),고비들을 프로덕션에 공으로 매꾸다. ,7,4,2,True
6182,2018-08-09 14:55:00,문프로디테(msj1****),긴장감 넘치는 두시간이었어요! 배우들의 연기가 몰입도를 높여주는데 큰몫을 한것같아요 ,10,4,2,True
6183,2018-08-09 14:49:00,태리(thel****),존멋!!! 제대로네!!! ,10,4,2,False
6184,2018-08-09 14:47:00,양주폭주기관차(hpoj****),호연지기이성민 배우 진짜 존멋...혼자 극을 다 이끌어가시는듯....그들의 우정에 울컥하는건 나뿐인건가 ,10,4,2,False
6185,2018-08-09 14:46:00,coma(jang****),역시 황정민 이성민 ㅜㅜ ,10,4,2,True
6186,2018-08-09 13:07:00,jini****,공작 기대를 너무했나봐요ㅠㅠ ,8,4,2,True
6187,2018-08-09 11:31:00,탁이(chex****),객관적으로 그냥 영화로선 평범함. 관객 성향에 따라선 지루할 수 있음 ,6,4,2,False
6188,2018-08-09 10:53:00,with you(alwa****),배우들의 연기가 장난아닌듯. 간만에 영화다운 영화를 봐서 기분이 좋음 ,10,4,2,False
6189,2018-08-09 10:53:00,zzan****,스토리부터 캐스팅 연기력 연출 까지 모든게 완벽그자체였다. 이성민배우의 연기는 정말이지 흠잡을때 없었다. 꼭 봐야할 영화 ,10,4,2,False
6190,2018-08-09 10:52:00,얄룰루(bubu****),배우들 케미가 너무 좋다! 특히나 이번 영화에서 이성민 연기 진짜 소오름...!!! 인생작이에여! ,10,4,2,False
6191,2018-08-09 08:58:00,랄라(yjdy****),실화라는것 빼곤 큰 메리트는 없는듯 한 영화. 배우들의 연기를 보는것 이외엔  다른 흥미는 없음. 긴장감이 적었다는 것이 아쉬움. ,4,4,2,False
6192,2018-08-09 01:38:00,투기장무패우승(read****),이젠 영화도 정권 입맛 맞춰주네 그나마 배우들이 살렸다 ,7,4,2,False
6193,2018-08-09 00:52:00,고망(eric****),주지훈때문에 보고옴 얼굴관람만함 .. ,6,4,2,True
6194,2018-08-08 23:58:00,냥희(beau****),이 영화보고 자한당이 ㅆㄹㄱ라는걸 다시 한번 느꼈습니다 ,10,4,2,False
6195,2018-08-08 23:39:00,모듬살이(saha****),픽션인줄 알고 봤는데 마지막 자막보고 실화배경짐작했다. 이런 일이‥! 놀라울 뿐이다. ,8,4,2,False
6196,2018-08-08 23:36:00,비니천사(vint****),보고판단하세요시간가는줄모름 ,9,4,2,False
6197,2018-08-08 23:36:00,무릉도(wldj****),연기를 잘해 넘나 잘해 집중되게 잘해 ,10,4,2,False
6198,2018-08-08 23:31:00,s542****,실화다보니 재미있게봤어요내용 알차요~ 추천 ,10,4,2,False
6199,2018-08-08 23:24:00,nara****,포인트가없다. 이성민은 잘하네 ,1,4,2,False
6200,2018-08-08 22:13:00,jkan****,진짜루 재미없습니다 북 ,8,4,2,True
6201,2018-08-08 22:07:00,아르테미스(she8****),은근히 지루함을 끌어낸..등짝에 땀이 흘럿다.지루함과 안시원한 극장 에어컨때문에 ,6,4,2,True
6202,2018-08-08 19:50:00,송태양(sson****),재밌긴한데 초반에 살짝 지루함 ,6,4,2,False
6203,2018-08-08 16:57:00,alsd****,5점주기에는 애매하고 4점이적당한거같네요 ,8,4,2,True
6204,2020-07-13 23:10:00,레지던트(zzub****),무슨 중요한 일 있을때마다 북한 도발하는거 수상하다 싶었는데 역시나 ㅋㅋㅋ 보수는 북한없으면 아무것도 못하죠. 서민정책이고 뭐고 ㅋㅋ 할줄 아는건 단 하나도 없고 맨날 북한북한 ,10,5,3,False
6205,2020-05-10 20:25:00,Sej(dmsw****),주지퐁그 사랑해 ,10,5,3,False
6206,2019-10-12 00:43:00,jus9298(jus0****),역시 한국영화 짱잘만든다...이성민배우님 왜 이름이 그렇게 잘알려지지가 않았는지 의문이 생기는 연기..ㄷ 내용자체도 재밌는듯ㅅ ,10,5,3,False
6207,2019-07-22 20:20:00,주물(jumo****),친일파들이 싫어 할 영화 ,10,5,3,False
6208,2019-07-19 22:11:00,아싸비용(ktig****),최소 평균 8점은 되는 영화. 제법 인상깊다 ,9,5,3,False
6209,2019-07-13 11:00:00,쿠요미(dlck****),"친일매국노, 기득권, 일베, 기득권에 아양떠는 부역자들이 평점 망쳐놨네 ㅉㅉ ",10,5,3,False
6210,2019-05-04 23:28:00,선랑(hide****),"영화 정말 좋았다. 총질 하나 없이 긴장감 미침. 두시간이 넘는 러닝타임이 순삭했다. 근데, 총풍, 북풍이 사실인게 밝혀진게 20년이 넘어가는데 아직도 모르겠다 하는 애들은 대체 뭐니... 20살이 안된건가.... ",9,5,3,False
6211,2019-05-03 19:47:00,읍읍(mosa****),"이것도 영화라고,,, ",1,5,3,False
6212,2019-04-22 02:07:00,테크니션(java****),이영화를 좌익 개돼지들이 좋아합니다 핵개발할 능력도 없고 의지도 없어서 대북지원해도 핵개발할 일이 없다던 슨상님도 무덤에서 벌떡일어날 영화 ㅋㅋㅋ ,1,5,3,False
6213,2019-03-10 03:40:00,ss(thfl****),"정치판 교체시기에 각 다른 사상과 생각으로 대립하여 황정민,이상민,조진웅 배역으로 간만에 몰입도 있게 본영화. 어디까지가 사실기반인지 명확하게 표현하지못한 점이 아쉽.정치적 이견대립에서 주고받는 대사들이..너무 멋있었음! ",9,5,3,False
6214,2019-02-17 16:01:00,센트마리(sung****),요즘 시대에는 어떤 주제를 소재로 하면 관객 동원에 좋을까를 겨냥한 영화 ,1,5,3,False
6215,2019-01-06 07:22:00,원경오(saic****),확실히 호불호가 명확하게 갈릴 영화. ,6,5,3,True
6216,2018-11-26 06:48:00,봉구(emfk****),개 선동 영화 쯧쯧 이러니 후진국일수 밖에 ,1,5,3,False
6217,2018-10-25 20:27:00,poro****,영화 보는 내내 지루했어요 ,1,5,3,False
6218,2018-10-17 23:27:00,침대좋아(babo****),어디까지 진실이고 어디까지 거짓인지.. ,8,5,3,False
6219,2018-10-14 20:48:00,Ksjfhsje(boyb****),개극혐 진짜 선동영화 어휴 ,1,5,3,False
6220,2018-10-11 18:41:00,나뭇가지(junl****),쓰레기 영화; 한국 영화 안보는 이유 ,1,5,3,False
6221,2018-10-10 15:09:00,선희사모(sunh****),"왜 1점이 많은가 했더니, 수구파 세력들은 보는내내 불편했던 거였다. 본질은 왜곡되고 사실을 날조하는 일이 더이상은 없었으면 좋겠다. ",10,5,3,False
6222,2018-10-05 22:44:00,어(kool****),일베에서 게거품물고 자한당이 부들거리고 박사모가 혈압으로 쓰러지고 댓글부대가 몰려올만한 영화. 고로 명작. ,7,5,3,False
6223,2018-09-26 23:38:00,헬스걸(ssje****),재밌게봤습니다~~~~ ,10,5,3,True
6224,2018-09-26 01:16:00,bassis(bass****),진짜 빨갱이가 영화만들었네요 국가를 부정하려면 국가에서 떠나시길..배우들도 상업성만 따지지말고 영화의 의미를 좀 따져보고 출연하시길..국정원 쓰레기 만들라고 지령 내려와서 만든듯..개봉 타이밍도 그렇고 ,1,5,3,False
6225,2018-09-24 22:17:00,서겸(rlat****),반대로 세월호짜고 침몰시켰다고 영화만들었으면  개날리  피웠겠지 이걸  내로남불이라하는거다 ,2,5,3,False
6226,2018-09-23 11:13:00,서비천재(juj_****),역시믿고보는 이성민 재미있어요 ,10,5,3,True
6227,2018-09-23 04:04:00,이상훈(malc****),팩트가 있어도 부정하는 보수집단들 에휴 ㅋㅋ 현실부정 ㅋㅋ 이래서 보수는 망한거임 ㅋㅋ 북풍사건도 부정하네 ㅋㅋ ,10,5,3,False
6228,2018-09-22 06:52:00,랑송(nice****),이런영화가 개돼지들 입맛엔 딱이지 ,1,5,3,False
6229,2018-09-19 23:50:00,냉혈한(tjls****),참 새빨간 거짓말 영화다~~ ,1,5,3,False
6230,2018-09-18 23:42:00,드림하이(pok_****),ㅋㅋ진짜 재밌는데 사람마다 스타일은 다르지만 영화속정치를 진짜인듯 씨부리네 ㅁㅊ늄들인가 ,10,5,3,False
6231,2018-09-17 14:26:00,0incest0(yuns****),너무... 편향적인 영화... 정치색이 망쳐버린 영화 ,4,5,3,False
6232,2018-09-17 03:56:00,pohangsteelers(wodn****),"저는 재미있게 봤습니다. 영화 내내 지루하지 않았고, 흥미진진했으며 그리고 결말 또한 좋게 마무리 지어서 아주  좋았습니다.머리에 두통이 있어서 바람 쐬러 영화를 본 저의 선택이 정말 후회가 없었습니다. ",10,5,3,False
