time,ID,text,score,like,dislike,watch_movie
2020-01-26 21:06,은지만세(eunj****),회사생활을 보는듯 했다어느부분에서 소름이 돋음이병헌배우의 연기는 정말    굿굿 ,10,2,2,FALSE
2020-01-26 20:15,HJ(vene****),마지막 10분을 위한 영화  ,9,2,2,FALSE
2020-01-26 19:56,rlaw****,병헌이형 연기짱입니다 ,10,2,2,FALSE
2020-01-26 19:48,털남이(tuln****),막판에 이병헌 자빠지는 장면이 이영화의 모든걸 말한다  ,10,2,2,FALSE
2020-01-26 18:46,메날두만신계(true****),늘어지는 신이 단 하나도 없고 스토리 전개와 긴박함 모두 최고였음  연기야 뭐 두 말할 필요 없고 ,9,2,2,FALSE
2020-01-26 2:36,만능열쇠(jjwj****),연출이 많이많이 심심합니다   배우들 연기는 참 좋지만 영화가 그걸 못살립니다  그래도 과잉없이 담백하고 담담한 정서를 끝까지 유지해낸 점은 칭찬하고 싶습니다  ,6,2,2,FALSE
2020-01-24 22:26,박수란(worl****),재밌게 잘 봤어요 앞부분 지루하다는 평을 봤었는데 전체적으로 재밌었습니다 ,8,2,2,FALSE
2020-01-24 22:25,모바일프로(fixm****),영화를 너무  밋밋해게 만듬   그냥 역사 재현 드라마 한편 본것 같음  지루해서 보다가 시계를 여러번 처다봤음   박통 거사 장면 찔금 외에는 영화적 흥미를 유발하는 장면이 거의 없음  ,6,2,2,FALSE
2020-01-24 14:06,Gamjo(silv****),탑배우들 연기와 현실성있는 연출은 단연 최고지만 역사적 사실기반인지라 내부자들때와 같은 스토리적인 감동이나 반전  통쾌함은 없었음 ,7,2,2,FALSE
2020-01-23 22:57,도나스(bora****),뻔한 정치색  짙은 영화지만   보는 내내  빠져듬   이젠     이런 영화에 흔들릴 민심이 아니잖아요  영화는 영화   각자 알아서들 공부하고  판단해요  영화 자체는 연출  연기  다  좋았습니다  ,8,2,2,FALSE
2020-01-23 22:08,wkdg****,불과 몇OO전 암울했던 군부독재 시대를 완벽히 그려내다  ,10,2,2,FALSE
2020-01-23 22:07,오늘(flpd****),새로운 사실이나 해석보다는 익숙하고 잘 알려진 이야기가 주를 이루고  여기에 배우들의 연기가 설득력을 더한다  그러나 김 부장이 남산 대신 육본을 택한 이유는 영화에서도 대충 얼버무린다  마약왕 때와 달리 한발 물러서서 관찰하듯 담담히 진행되는 영화가 차분하면서도 긴장된 느낌을 준다  ,8,2,2,FALSE
2020-01-23 16:40,MichlOvesR(mich****),오래간만에 처음부터 끝까지 몰입해서 봤던 영화  연출도 너무 좋았지만  모든 배우분들의 연기가 압도적임  곽실장 아주 칭찬해 ,10,2,2,FALSE
2020-01-23 16:40,무는개(rafa****),전두X 배역이 좀 아쉽    ,9,2,2,FALSE
2020-01-23 16:33,KingEyeR(eaco****),스토리는 그때그사람들 봐서 얼추 알아 비교하면서 봤고 연기력 좋다 ,8,2,2,FALSE
2020-01-23 10:20,life2123(in_l****),영화를보고 인상깊은것  대사  라해야되나임자 탱크 들어간대사는 계속생각남 ,10,2,2,FALSE
2020-01-23 10:15,베네베네(kyn4****),이병헌에 가려져 스포트라이트를 받지 못하는게 아쉬울 정도로 이성민 배우의 연기가 대단하고 강렬하게 뇌리를 박는 연출은 탁월하다  ,10,2,2,FALSE
2020-01-23 10:13,카군(yys3****),민주주의의 수호자 김재규사마 ,10,2,2,FALSE
2020-01-23 10:12,버거퀸(myca****),자극적인 영상없이도 연출과 연기로 상영내내 조마조마 ,10,2,2,FALSE
2020-01-23 10:11,소주좋아(role****),정말 기대작입니다 쉬는날 꼭 보러가야겠어요  ,10,2,2,FALSE
2020-01-23 9:16,또바기(pswp****),임자 옆엔 내가 있잖아 임자 마음대로 해 ,7,2,2,FALSE
2020-01-23 1:25,지옥에서탈출(seon****),감독님 솔까 이거 19세로 찍었어야 하는데 수익때문이라면 어쩔 수 없죠  정말 잘 봤습니다  갠적으로 고딩때 국사쌤 10 26사태들으면서 감독판 따로 있길 바랄 뿐입니다  ,8,2,2,FALSE
2020-01-23 1:20,FlyAOM(spir****),새로운 정보를 알게되어서 좋았고  배우들의 연기도 좋았지만 영화 자체의 메리트가 없다  ,8,2,2,FALSE
2020-01-23 1:14,abc0722(kkgs****),충신과 배신은 한끝차이다    혁명은 일어나야만 했을까  ,8,2,2,FALSE
2020-01-23 1:07,atw0****,모던한 느낌의 영상미  색감  연출 연기 맘에 들었다 ,10,2,2,FALSE
2020-01-23 1:07,권소영(thdu****),믿고보는 이병헌 연기력 최고다 ,8,2,2,FALSE
2020-01-23 1:05,SOL(kjw5****), 그때 그사람들  이라는 영화를 먼저 보고 그날이 있기 전 이야기라 중앙정보부장의 심경이 잘 나타난것같다  내일은  프레이저 보고서 를 다시 볼 예정   말미에 나오는 전두혁 역할  하     우리나라 옛 말이 틀린게 없네   똥 피하려다 지뢰밟은 격  ,10,2,2,FALSE
2020-01-23 0:49,Zerometal(hyc1****),최고의 영화  말이 필요없습니다  영화가 끝나고도 가슴이 벅차올라 끈임없는 감탄사를 유발합니다 ,10,2,2,FALSE
2020-01-23 0:48,Na1st(dltk****),민주주의에 대해 1987  택시운전사와는 조금 다른 느낌과 무게의 메시지를 주는 영화    그와중에 일베  박사모의 평점 테러까지   34 자유를 위한 투쟁은 시민의 신성한 권리이자 의무이다   34  마르퀴스 데 라파예트 ,10,2,2,FALSE
2020-01-23 0:39,짠분(cjcs****),인간이 죽음 앞에서 얼마나 많은것을 분노하고 두려워하면서 결국 생과사를 결정할수밖에없는 순간을 표현하는 최고의 영화  ,10,2,2,FALSE
2020-01-23 0:35,일등감자(joon****),  ,8,2,2,FALSE
2020-01-23 0:26,Jang c(rnrd****), 예고편만 보고 마지막 20분은 스크린으로 보면 되는 영화   우민호 감독의 역량 부족을 이병헌이 채움  ,7,2,2,FALSE
2020-01-23 0:25,미잘(kien****),주연배우 네명 뿐만 아니라 조연 배우들  기억에 남는 유일한 여배우까지 다들 연기를 너무 잘했고  끝까지 조마조마 긴장감 넘쳤다  ,9,2,2,FALSE
2021-04-26 7:02,역병황제 핑핑이(cdhm****),박정희 폄하보다 김재규 미화에 더 역겨워지는 영화 자기들에게 이득이라 판단되면 군부의 하수인도  북쪽 전범집안 돼지새끼도  불법데모선동꾼도  성범죄자 정치인도 미화해서 열사  의인 만들어주는 그 짝 정치꾼들의 이중잣대 내로남불에 감탄만 나온다  ,1,3,3,FALSE
2021-02-21 6:55,킹오빠(wnsg****), 박정희란 사람을 너무 단면적인 모습으로만 묘사해놔서 이 영화만 보고 판단하는 사람들에겐 마치 천하의 나쁜놈처럼 인식이 되지 않을까 싶다  나쁘기만 했으면 오늘날 태극기부대는 존재하지 않았겠지  역사는 영화로 배우지말고 스스로 찾아서 배우자  ,6,3,3,FALSE
2021-02-14 19:10,여름아안녕(godl****),2인자 기준에서 보는 대통령의 모습과 자기가 처한 상황밖에 모르는 시야가 좁은 영화 잘 보았습니다  해석하기 나름이기하나 현정부에 잘보여 나잘살자고 역사왜곡은 깊이 성찰할필요가 있겠습니다  좀더객관성이 있었으면 좋았을텐데   ,4,3,3,FALSE
2021-02-13 23:51,하느(wsub****),코로나사태에 470만이라니 평상시 였으면 1000만도 훌쩍 넘겼을 영화다 약간의 각색만 가지고 자칫 다큐멘터리로 빠져버릴수있는 실화를  긴장감있는 이야기로 이끌어나가는게 천재적이다 ,10,3,3,FALSE
2021-02-13 23:43,우노m900(emgk****),멋진 영화네요  다만 진짜 김부장이 너무 의인같이 묘사한게 아쉬웠어요  ,9,3,3,FALSE
2021-02-13 23:30,kiki****,정말 명작입니다 연기가 어마어마하군요    ,10,3,3,FALSE
2021-02-13 0:17,tlsd****,재밌게 봤습니다  잘만든 영화라고 생각합니다 ,10,3,3,FALSE
2021-02-12 23:54,로그아웃(sa88****),영화 스토리나 연기에서 높은 퀄리티를 보여주나 시대적 진실을 왜곡할수 있을정도임 내용상 흐름으로 그렇게 가야 인기를 끌수 있겠지만  전형적인 정치 성향이 짙은 영화임은 확실함 다음에 문통 영화로 원전부터 자살까지 다뤄 주시길 바람 그때는 다르게 미화 하지말고 ,6,3,3,FALSE
2021-02-12 21:55,국도(tkda****),정치는 대국적으로    ,10,3,3,FALSE
2021-02-10 16:50,큐피토(rhkr****),2번 봐도 잼있네 정말 배우들 연기 너무 잘함 ,9,3,3,FALSE
2021-02-09 23:14,블론디(blon****),연기 최고  시나리오  최고연출 최고 잘 보았습니다 감사합니다 ,10,3,3,FALSE
2021-02-07 22:18,guruguru(newf****),나름 역사적 사실에 영화적 픽션을 가미했지만 좀 지루한면이 있다  ,6,3,3,FALSE
2021-01-26 23:23,꽁꽁이(alzl****),좋습니다 스토리 탄탄하고 구성 좋고 역사를 쉽게 볼 수 있어 좋았습니다 ,10,3,3,FALSE
2020-12-31 1:31,kdhg****,박통이든 그 이후든 군부세력은 결국 부산이든 광주든 어디가 됐건 계엄령으로 많은 희생이 발생했을 것이다  아직도 우리나라가 정치적 후진국인 이유는 과거 군부세력의 독재와 일제청산을 못한 이유가 큰 것 같다  지금도 정치가 다운 정치가는 없는게 국민으로써 답답하다  ,10,3,3,FALSE
2020-12-22 2:03,괜찮은녀석(mimi****),좋은 역사 내용입니다    ,10,3,3,FALSE
2020-12-13 18:57,라떼(hari****),지루할 틈이 없었습니다  연출과 배우들의 연기까지 많은 사람들이 꼭 보길 ,10,3,3,FALSE
2020-12-11 6:35,인초이스(inch****),이병헌만을 위한 영화가 아닐까잘생긴 배우는 연기를 못한다 편견이 많은데 사실 맞는 것같이 느껴지기도 하다  하지만 이병헌은 예외다 단언컨데  가장 연기 잘하는 배우 중에 하나가 이병헌이다 가장 캐릭터 잘 맞는 배우 ,8,3,3,FALSE
2020-12-05 17:54,ManDus(mand****),이병헌 최고의 연기 다시봐도 명작 ,10,3,3,FALSE
2020-11-07 6:57,솨자(saja****),간만에 잘 만든 영화     잘만든 연출이 돋보인다이성민 이휘준 이병헌으로 이어지는 연기력 또한 역시나  한번더 보고싶으다 ,9,3,3,FALSE
2020-11-02 14:59,aqvihr363(zhhq****),재밌었어요    꼭보셍 ,10,3,3,FALSE
2020-11-01 1:13,카타리나(vuel****),최고의 영화   안보신분들 꼭 보세요 ,10,3,3,FALSE
2020-10-26 2:29,SouthWest(jaso****),넌 너무 건방져  너도 죽어봐 ,10,3,3,FALSE
2020-10-13 1:35,나(illk****),나는 이영화가 정말 재미도있고 심장쫄깃하기도했다 사실 영화는 재미가 다지만 그때당시의 상황을 풀어나가는게 대단한 연출력이라고느껴진다 그때 그곳인 이곳은 암흑기였지만 지금은 어느정도의 먹구름은 걷혔다 지금은 감독님들 아시겠지만 사실을 있는 그대로 표현할수있는 세상이다 그 누구도 생각의  자유를 억압하지않는다 이런 세상이 영원하기를    ,10,3,3,FALSE
2020-10-11 11:10,soulfood(skyd****),재미있게 봤다 ,10,3,3,FALSE
2020-10-10 21:25,jun(juns****),많은 걸 배워갑니다  감사합니다  ,10,3,3,FALSE
2020-10-02 1:16,Spozt(chac****),남산의 부장은 남산으로 갔어야지 ,10,3,3,FALSE
2020-09-30 23:56,yura****,오래된 이야기 같죠  저 영화의 그사람이 2020년도에 살아서 실존하고 있다는게 소름끼침  ,10,3,3,FALSE
2020-08-26 12:08,헤븐보이(heav****),개봉 당시   아는 내용이라 재미 있을까 라는 생각을 하고 안봤는데 오   연기 연출이 정말 잘봤습니다  ,8,3,3,FALSE
2020-08-12 18:38,TT(park****),이 영화가 재미있고 없고는 정치에 얼마나 관심이 있으며  역사에 대한 지식이 얼마나 있는지에 나뉨 ,10,3,3,FALSE
2020-06-30 16:03,fuma****,최고의 시나리오와 최고의 연기력사실에 기반한 영화지만 연출적 상상력이 더해진 작품 ,10,3,3,FALSE
2020-06-29 23:42,트리샤(boki****),배우들의 열연이 대단함  연출도 긴장감을 놓치지 않게 함  이성민은 그냥 박통 그대로고 이병헌의 심리변화 연기도 멋졌음  다들 연기가 미쳤음 ,10,3,3,FALSE
2020-06-28 17:35,lovely j(kimj****),배우님들 연기대박 소오름 ,10,3,3,FALSE
2020-06-27 23:46,앗뜨거(dhru****),김재규라는 사람에 대해 잘 모르시는 분들에게 추천할만한 영화입니다 ,10,3,3,FALSE
2020-06-21 23:58,무지개(fgtg****),긴장감이 장난아님    2시간동안 숨도 제대로 못쉬고 봤음  이런 영화가 나왔다는게 신기하고 40년 전에는 그런 시대였다는 사실이 마음아프다 ,10,3,3,FALSE
2020-06-16 6:07,Gethsemane(aggi****),이병헌의 신들린 연기     ,10,3,3,FALSE
2020-06-15 16:02,Goyard(poma****),남산으로갔었으면 어찌됐을까 ,8,3,3,FALSE
2020-06-15 11:06,에너지(warr****),2020년 최고의 한국영화 ,10,3,3,FALSE
2020-06-12 0:37,hero****,멋이 너무 많이 들어갔네요  연기가 아니라 연극을 보는 것 같아요  그때그사람들 하고 비교를 안할수가 없는데  모든면에서 한수 아래입니다  연기가 다들 훌륭하다구요   더 훌륭한 역할도 소화할수 있는 연기자들입니다  여기선 극히 평범합니다  기억에 남는게 없어요 ,2,3,3,FALSE
2020-06-11 13:15,복덩(zola****),초콜릿크림푸라푸치노 ,8,3,3,TRUE
2020-04-21 20:20,원준마미(kwak****),초반은 지루하나 배우진들 연기력은 훌륭10 26사태에 대해 잘알게됨  김재규는 영웅   ,8,3,3,FALSE
2020-04-20 0:35,클락(cloc****),원작과 사실에 기반한 연출과 배우들의 연기가 돋보였습니다  ,9,3,3,FALSE
2020-04-03 13:41,웰치스크탈(oho8****),역사를잘몰랏던1인으로써아   하고 결말봤어요 ,10,3,3,FALSE
2020-04-01 0:16,luke****, 9 5점  이젠 이정도까지 다룰 수 있는 시대가 왔구나 배우들의 미친 연기와 더불어  결말을 알아도 긴장감 있는 전개  ,9,3,3,FALSE
2020-03-21 23:17,환승이직(chea****),왜 육본으로 갔을까  김재규 시선 뿐 아니라 다양한 인물들 시선도 궁금해진다  ,9,3,3,FALSE
2020-03-13 18:09,우겸(emfl****),연기력때문에 봤네요  ,7,3,3,TRUE
2020-03-12 1:49,aper****,높이 있다는 그분들도 결국 인간이었다는  ,8,3,3,FALSE
2020-03-10 3:55,tfno****,이병헌이 총주는 부분부터 후반부가 너무 빠르게 흘러갔네요 관객과의 밀당이 좀더 있었으면 좋았을듯합니다  ,6,3,3,FALSE
2020-03-06 20:22,하울(tmdd****),볼만했다 긴장감 끈끈 ,7,3,3,TRUE
2020-03-02 1:52,해랑(seaw****),이병헌 연기하는 보는 맛으로     너무 감독의 역사적 해석이 가미되서 ,7,3,3,FALSE
2020-03-01 23:52,하하(rhrl****),좋았음 연기가 좋았네여 ,7,3,3,FALSE
2020-02-29 22:01,toug****,사람들의 심리가잘 묘사되고 연기력 너무 좋아요 ,10,3,3,FALSE
2020-02-28 23:40,JJ(sang****),마지막 전두환이 장면 잘 만들었데요    김재규에 대한 새로운 관점   ,7,3,3,FALSE
2020-02-28 9:12,짱아뉨(hunh****),그때 그사람  패러디냐  ,4,3,3,FALSE
2020-02-27 23:23,강호영(kang****),제가 각하 옆을 지키겠습니다  여기 중정이야 소름    ,10,3,3,FALSE
2020-02-27 3:29,박민우(iomm****),마약왕 의 부진 을 단번에 씻어버린 우민호 감독의 강렬한 복귀작 올해 상반기 최고의 한국영화 였다고 자신있게 말할수 있다   ,8,3,3,FALSE
2020-02-26 21:05,sjdj****,우리나라 근대사의 실제 모습들을 영화로나마 정확히 알게 되어 인식이 바뀌게 되었습니다 모두가 우리나라의 역사이기에 꼭 보셨으면 좋겠습니다  ,10,3,3,FALSE
2020-02-26 19:04,미미(doob****),너무 흥미롭고 유익하게 잘 봤습니다  지루할 수 있는 전개도 전혀 지루하지않았어요  연기자들의 높은 연기력으로 빠져서 봤습니다   ,10,3,3,FALSE
2020-02-26 15:18,KN FATHER(kimh****),   잘싸고 갑니다    ,10,3,3,FALSE
2020-02-26 14:53,우께부께(king****),아     알고있는 내용이지만    숨이 턱막히는 ,10,3,3,FALSE
2020-02-26 2:32,박정현(bilo****),중간중간 쓸데없는 장면 덜어내고 좀더 담백하게 갔으면 더 좋았을거 같습니다 ,7,3,3,TRUE
2020-02-25 21:28,arkj****,감탄만 하면서 보는 이병헌의 연기와 긴장감 있는 연출이 잘 어우러진다 ,8,3,3,FALSE
2020-02-25 11:25,오빠믿지(brow****),단순 영화만으로써도 최고 정치 운운하기전에 영화는 팩트 그자체였다 실화바탕인데 왜케 난리들일까 뭐가 불만이야 도대체 일베와 박사모들은 북한의 세뇌교육과 다를게 뭘까 ,10,3,3,FALSE
2020-02-23 19:49,MEME(mj79****),연출과 연기의 화려한 만남  굿 ,10,3,3,FALSE
2020-02-23 19:42,interes(rlxo****),이정도면 많이 순화했네 ,9,3,3,FALSE
2020-02-23 19:24,럭셜최(soul****),배우진이 재미없을수가 없었는데 구성도 완벽했다      ,10,3,3,FALSE
2020-02-23 15:56,han3****,다 아는 실화에 연기가 더해지니 재미있었다 ,8,3,3,FALSE
2020-02-22 21:23,쭈니(jun9****),역사에 만약은 없지만 김재규가 전두환도 박통과 같이 없앴다면 역사는 또 어떻게 바뀌었을 지 모른다  김재규가 똑똑하기는 했지만 권력자가 되기에는 그 그릇이 너무 작았다  ,8,3,3,FALSE
2020-02-21 20:37,추재욱(jaew****),박부장 곽부장 존나햇갈리네 ,6,3,3,FALSE
2020-02-20 9:21,gkujhj(live****),난좋았어난좋았어난좋았어 ,10,3,3,FALSE
2020-02-19 15:03,하마요(bbon****),100분내내 지룻나고 웅얼거리는 대사에 보기힘들었지만 클라이막스 15분은 볼만 했다  ,7,3,3,FALSE
2020-02-19 5:34,길이길이(kilk****),               아는 내용이었는데 재밌다  볼만한 영화  ,7,3,3,FALSE
2020-02-19 2:23,애스(tlaq****),그저 연기력에 감탄을   ,9,3,3,FALSE
2020-02-19 0:57,이혜미(adda****),유튜브에서줄거리대충봤는데도 볼거리가많네요 이성민배우님은그분이신줄알고 소름  목소리부터제스쳐까지  스토리도 연출도모두퍼펙트한데 그중에서연기들이  진짜대박입니다  코로나때문에영화관도못가고 보고싶어서iptv뜰때까지기다리고또기다렸는데  오늘똭   비싼돈주고결제해서제돈주고본영화후기는  역시기대를저버리지않았습니다 여기영화맛집이었네요  ,10,3,3,FALSE
2020-02-18 19:58,치유(moon****),임자 하고싶은대로 해  임자 곁엔 내가 있잖아  넵  뱅뱅뱅   빵야  빵야  빵야  ,7,3,3,FALSE
2020-02-18 15:21,사랑니(kkh5****),정말 다들 연기잘한다    이병헌은 뭐    말할것도없고  그때 그사람들보다 재미있었음  코로나때문에 못흥한게 아쉽다 ,10,3,3,FALSE
2020-02-17 19:16,whdp****,소재를 잘 풀어냈습니다 ,7,3,3,TRUE
2020-02-17 17:45,찌니(suji****),정말 연기 잘하는 배우들이 총집합해있음   영화는   ,8,3,3,TRUE
2020-02-17 17:40,김수현(werw****),영화 아직 안봣는데 댓글중에 정치 느낌이 너무 강했다 어쨌다 드립치는새끼들 왜보는거야   딱봐도 정치얘긴데    그럴거면 집가서 av나 틀고 쳐보지 어휴 뭔 득도 실도없는 평줄 하나 써서 영화 물을 흐리냐    ,6,3,3,FALSE
2020-02-17 7:01,이규훈(rbgn****),이병헌 연기가 이정도 클라쓰인지 몰랐습니다  남산클라쓰 최고 ,10,3,3,FALSE
2020-02-17 2:03,아베아가리에원폭투하(dudq****),이제 지겨운 말인데   이병헌은 왜 연기로 깔 게 없다고 하는지 다시 한 번 증명하는영화  ,10,3,3,FALSE
2020-01-29 17:15,sanssouci(thal****),연기 좋다 좋다는 말이  아깝지않은 이병헌 ,9,3,3,FALSE
2020-01-29 17:01,요스비(nina****),클로즈업 된 얼굴로 표현 할 수 있는 연기를 제대로 본 느낌 ,10,3,3,FALSE
2020-01-29 15:41,이나경(lnk8****),연기다 잘 하시는 분들만 모여서 시간 가는줄 모르고 봤네요    ,8,3,3,FALSE
2020-01-28 17:39,아이니ain(youa****),이병헌 혼자 북치고 장구치고 자진모리 ,8,3,3,FALSE
2020-01-28 17:27,khmc****,명품 연기의 극치    ,10,3,3,FALSE
2020-01-28 17:21,401호(smoo****),대한민국 국민이라면 꼭 봐야하는 영화배우들의 연기가 미쳤음  ,10,3,3,FALSE
2020-01-28 15:07,호야아빠(cjc2****),실화를 바탕으로 했다지만 내용은 픽션 ,7,3,3,FALSE
2020-01-28 13:55,유비의 충실한(geon****),순수 완성도로만 보면 나름 잘 만든 영화임은 분명함  근데 현대사를 잘 모르는 사람들이 봤을 땐 김재규가 영웅처럼 보일 만큼 미화를 5질나게 시켜버림  이 점은 좀 아쉬웠음  ,7,3,3,FALSE
2020-01-28 13:47,짱구(ssni****),병헌리 빼곤 솔직히 중간 ,10,3,3,FALSE
2020-01-28 5:03,콩콩콩(ther****),이병헌으로 시작해 이병헌으로 끝난 영화 김재규 미화하는    그런 ,7,3,3,FALSE
2020-01-28 4:25,elev****,보면서 어색한 연기가 1도 없는   연기존잘배우들의 대향연 ,10,3,3,FALSE
2020-01-28 4:23,HJM홍련(zxvt****),초반 곽도원 관련씬은 좀 지루했다가 중반 이후 터진다 연기력 참 대단들하네 전땅크가 이 영화를 봤으면 좋겠다 ,7,3,3,FALSE
2020-01-28 4:06,그리마(shim****),근현대사에 관심 가진 사람이라면 상당한 여운을 안겨줄 작품  모두가 결말을 알지만 모두가 과정을 외면했던 이야기  ,10,3,3,FALSE
2020-01-28 2:37,이양주(ddm2****),똥개도 자기집에선 절반은 먹고 들어간다는데   남산 안가고 육본간 똥개 보다 못한 김규평  ,7,3,3,FALSE
2020-01-28 0:47,왕꿈틀이(geni****),마지막 머머리  아오 콱  ,10,3,3,FALSE
2020-01-27 23:52,fpdl****,엄마랑 보려고했던 영화인데 이미 그당시 사실을 다 알고있던 시대라서 또래 세대랑 같이 봤는데     박xx 개xx야 ,10,3,3,FALSE
2020-01-27 21:44,양현종(wodu****),이병헌 연기 신이네 진짜 궁정동 들어가서부터 연기의 끝을 보여줌 ,10,3,3,FALSE
2020-01-27 21:26,ai11****,이병헌은 연기다  그리고  우민호의 연출  ,10,3,3,FALSE
2020-01-27 20:42,haha****,모든배우분들의 연기 덕분에 영화에 몰입이 너무 좋았습니다 ,9,3,3,FALSE
2020-01-27 20:16,yung****,두번봐도 잼나네요 탕탕탕 ,10,3,3,FALSE
2020-01-27 20:06,Angelediya(bind****),이병헌 거사 치를때 얼굴 사색되어 있더라사건의 결과를 알고 있어도 거사가 실패할까 긴장감 쩔었음 ,10,3,3,FALSE
2020-01-27 19:47,doga****,실화를 배경으로 했기때문에 영화를 보기전에 이미 줄거리 와 결말까지 다 알고있지만 그 이야기를 풀어내는 과정이 과하지도 덜하지도 않은 담백하고 깔끔했다  ,9,3,3,FALSE
2020-01-27 19:43,해피어(marl****),사실 박정희 암살 사건은 너무 방송에 많이 나와서    놀랍거나 그런거는 없었다  음     박정희에 대해서 더 알고 싶다면 역사공부를 많은 선생님들에게 배우는 것이다  설민석 뿐만아니라  전한길 이중석 정재준 신영식 등등    많은 한국사 선생님들의 중립적인 현대사 의견을 꼭 공부해봐야 한다고 생각한다    그래야 역사를 좀 더 객관적이고 중립적으로 알 수 있다  연기력은 끝내준다  이병헌도 좋지만   곽도원의 죽기전에 공포감에 대한 연기력도 참 볼만하다    끝    ,10,3,3,FALSE
2020-01-27 19:30,electricity(5310****),실화를 바탕으로 최근 가장 볼만했던 영화였습니다  강추     ,10,3,3,FALSE
2020-01-27 19:22,만년홍삼(jjy1****),재밌어요   각 인물들을 잘 살려냈고  충분히 감정이입이 잘되었습니다 연출된 스토리가 있지만 큰 줄거리를 잡기에 좋았습니다 못 본 분들께 강추  ,10,3,3,FALSE
2020-01-27 19:00,바람바람(gudg****),어떤 독재자였는진 그건 각자 소신껏 판단하는거고  독재가 이 사건때 멈춘건 펙트임  ,8,3,3,FALSE
2020-01-27 17:46,밥은먹고다니냐(rudg****),땡끄로 300만 밀었으면 어떻게 됫을까   ,10,3,3,FALSE
2020-01-27 17:11,리빙더월드(jimn****),너무 재미있게 봤습니다 배우들의 연기가 정말 대단합니다 배경음악도 긴장감을 더해주고요 어떤 사실에 기반을 한건지 궁금해지게 만들었어요 ,10,3,3,FALSE
2020-01-27 17:04,kongilkim(kki5****),시작부터 끝까지 몰입하면서 봤습니다  연기는 물론이거니와 역사적 사실을 기반으로한 영화이니만큼 조심스러웠을텐데 잘 소화해냈다는 생각이 듭니다  ,10,3,3,FALSE
2020-01-27 17:01,bang999(ddon****),마산 부산도 광주처럼 시민들이 희생당할뻔 했네요  진실을 신파 코미디없이 배우들 연기로 풀어가는 영화입니다 ,10,3,3,FALSE
2020-01-27 16:18,두꺼비(tazz****),역사의 서술은 객관적일 수 없겠지만  사실에 가까운 면도 있을테고 많이 동떨어진 부분도 있겠죠  우리 역사의 서글픈 모습이 많이 보이네요  ,10,3,3,FALSE
2020-01-27 16:18,버틸수(ro33****),하하하 즐검니요 다시한전보고싶읍니다       ,10,3,3,FALSE
2020-01-27 15:56,rp44****,처음부터 계속잼있었음 마지막이젤 빡치는영화 연기는 진짜최고 ,10,3,3,FALSE
2020-01-27 13:11,병웅짱(chao****),어두운 한국 역사를 알리고 바로잡는 계기가 되길 ,10,3,3,FALSE
2020-01-27 13:01,연애소설(cyj0****),결과를 다 알고 보는 영화이지만 영화의 몰입도는 최고였다 ,10,3,3,FALSE
2020-01-27 13:01,문석진(wlsd****),와   미첬네요    ,10,3,3,FALSE
2020-01-27 13:00,ttro****,오랜전 기억을 볼 수 있습니다  ,10,3,3,FALSE
2020-01-27 12:55,스머프(donu****),내용이야 거진 아는건데  어쩜 연기를 그렇게 잘하는지  이병헌 연기 끝장납니다 ,8,3,3,FALSE
2020-01-27 12:50,dod9****,이병헌 보려고 갔는데 역시나가 역시했고  연출도 굉장히 잘했다 느슨할법하지만 긴장감있게 유지하다가 마지막 빵  우리나라의 슬픈 역사를 보는 것같아 안타까웠다 ,10,3,3,FALSE
2020-01-27 11:56,hhuugfu6r(rayn****),이병헌 연기 댜단하다 정말 ,10,3,3,FALSE
2020-01-27 9:43,D2(xism****),그들의 연기는 조미료 없는 날것의 맛  훌륭하다  ,10,3,3,FALSE
2020-01-27 9:31,김송숑(glsa****),최고다  역사의 진실  ,10,3,3,FALSE
2020-01-27 9:00,붕어팡(lhl3****),원래 일베가 싫어하면 갓 영화임 ,10,3,3,FALSE
2020-01-27 7:37,고르비(samn****),배우들의 연기선이 너무나 좋았습니다 그때그사람들도 재밌었지만  여지껏 본 박정희 궁정동 안가 사건 영화 드라마 중에서 최고네요  ,10,3,3,FALSE
2020-01-27 7:14,chaosmonki 나야나ㅋ(chao****),연기력 최고         ,10,3,3,FALSE
2020-01-27 4:56,에이지(neoa****),엄청난 연기력의 다큐멘터리 ,8,3,3,FALSE
2020-01-27 4:13,TONI(gkdi****),그저 갓          이라고만 ,10,3,3,FALSE
2020-01-27 3:51,land****,마지막 참모총장 사탕 흘리는 장면 신의한수다 이성민 남우주연상  ,10,3,3,FALSE
2020-01-27 3:49,HANABI(1004****),연기도 좋았고 객관적이고 사실적인 묘사도 좋았음 ,10,3,3,FALSE
2020-01-27 2:19,조희재(56dd****),더도 덜도 없이 잘만든 한국영화 ,9,3,3,FALSE
2020-01-27 2:07,ferr****,혁명의배신자 ,10,3,3,FALSE
2020-01-27 2:01,jsmr****,멋진연기에 취해 처음부터 끝까지 잘봤어요 ,10,3,3,FALSE
2020-01-26 23:42,unic****,당시배경을 알고 영화를보면 이해가 빠를듯 ,7,3,3,FALSE
2020-01-26 23:24,멍게소리(bugi****),우민호 감독은 평생 이병헌에게 절해야 한다  ,7,3,3,FALSE
2020-01-26 23:00,just****,홈그라운드 남산대신 호랑이 아가리 육본으로  김재규는 왜 그랬을까요    ,9,3,3,FALSE
